CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7f1a097997c1;airflow-minio-1;0.10%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.84%; 234.8MiB / 7.463GiB;3.07%;3.66GB / 52.4MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;4.25%;80.27MiB / 7.463GiB;1.05%;65.6MB / 72.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.02MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;68.48%; 1.85GiB / 7.463GiB; 24.79%; 3.53GB / 3.67GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.51%;270.3MiB / 7.463GiB;3.54%;47.8MB / 48.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;993.1MiB / 7.463GiB;13.00%; 16.9MB / 9.38MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.85%;211.1MiB / 7.463GiB;2.76%;6.99MB / 8.9MB; 0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.84%; 234.8MiB / 7.463GiB;3.07%;3.66GB / 52.4MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;4.25%;80.27MiB / 7.463GiB;1.05%;65.6MB / 72.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.02MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.17%; 1.851GiB / 7.463GiB;24.79%; 3.53GB / 3.67GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.68%;270.1MiB / 7.463GiB;3.53%;47.8MB / 48.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.09%;993.1MiB / 7.463GiB;13.00%; 16.9MB / 9.38MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.83%;211.1MiB / 7.463GiB;2.76%;6.99MB / 8.91MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.12%; 235MiB / 7.463GiB;3.07%;3.67GB / 52.5MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.40%;80.26MiB / 7.463GiB;1.05%;65.6MB / 72.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;12.82MiB / 7.463GiB;0.17%;1.21MB / 1.02MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.17%; 1.851GiB / 7.463GiB;24.79%; 3.53GB / 3.67GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.68%;270.1MiB / 7.463GiB;3.53%;47.8MB / 48.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.09%;993.1MiB / 7.463GiB;13.00%; 16.9MB / 9.38MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.83%;211.1MiB / 7.463GiB;2.76%;6.99MB / 8.91MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.12%; 235MiB / 7.463GiB;3.07%;3.67GB / 52.5MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.40%;80.26MiB / 7.463GiB;1.05%;65.6MB / 72.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;12.82MiB / 7.463GiB;0.17%;1.21MB / 1.02MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.96%; 1.851GiB / 7.463GiB;24.80%; 3.53GB / 3.68GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;241.27%;309.2MiB / 7.463GiB;4.05%;47.9MB / 48.4MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;2.38%;993.1MiB / 7.463GiB;13.00%; 16.9MB / 9.39MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.22%;211.1MiB / 7.463GiB;2.76%;7MB / 8.91MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.14%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.90%; 235.1MiB / 7.463GiB;3.08%;3.67GB / 52.7MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;8.46%;82.48MiB / 7.463GiB;1.08%;65.7MB / 72.9MB;0B / 0B;26
931cd589197c;airflow-redis-1;0.13%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.02MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.96%; 1.851GiB / 7.463GiB;24.80%; 3.53GB / 3.68GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;241.27%;309.2MiB / 7.463GiB;4.05%;47.9MB / 48.4MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;2.38%;993.1MiB / 7.463GiB;13.00%; 16.9MB / 9.39MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.22%;211.1MiB / 7.463GiB;2.76%;7MB / 8.91MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.14%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.90%; 235.1MiB / 7.463GiB;3.08%;3.67GB / 52.7MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;8.46%;82.48MiB / 7.463GiB;1.08%;65.7MB / 72.9MB;0B / 0B;26
931cd589197c;airflow-redis-1;0.13%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.02MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.76%; 1.851GiB / 7.463GiB;24.80%; 3.53GB / 3.68GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;154.49%;322.5MiB / 7.463GiB;4.22%;48.1MB / 48.6MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.10%;993.1MiB / 7.463GiB;13.00%; 16.9MB / 9.39MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.89%;211.1MiB / 7.463GiB;2.76%;7MB / 8.92MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.07%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.35%; 235.2MiB / 7.463GiB;3.08%;3.67GB / 52.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;21.72%; 83.71MiB / 7.463GiB;1.10%;65.9MB / 73.2MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.11%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.76%; 1.851GiB / 7.463GiB;24.80%; 3.53GB / 3.68GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;154.49%;322.5MiB / 7.463GiB;4.22%;48.1MB / 48.6MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.10%;993.1MiB / 7.463GiB;13.00%; 16.9MB / 9.39MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.89%;211.1MiB / 7.463GiB;2.76%;7MB / 8.92MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.07%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.35%; 235.2MiB / 7.463GiB;3.08%;3.67GB / 52.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;21.72%; 83.71MiB / 7.463GiB;1.10%;65.9MB / 73.2MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.11%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.91%; 1.852GiB / 7.463GiB;24.81%; 3.53GB / 3.68GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;140.47%;270.2MiB / 7.463GiB;3.53%;48.3MB / 48.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;993.1MiB / 7.463GiB;13.00%; 16.9MB / 9.39MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.12%;211.1MiB / 7.463GiB;2.76%;7.01MB / 8.93MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.37%; 235.5MiB / 7.463GiB;3.08%;3.68GB / 52.9MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;24.58%; 80.26MiB / 7.463GiB;1.05%;66.1MB / 73.4MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.16%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.91%; 1.852GiB / 7.463GiB;24.81%; 3.53GB / 3.68GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;140.47%;270.2MiB / 7.463GiB;3.53%;48.3MB / 48.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.11%;993.1MiB / 7.463GiB;13.00%; 16.9MB / 9.39MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.12%;211.1MiB / 7.463GiB;2.76%;7.01MB / 8.93MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.10%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.37%; 235.5MiB / 7.463GiB;3.08%;3.68GB / 52.9MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;24.58%; 80.26MiB / 7.463GiB;1.05%;66.1MB / 73.4MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.16%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.65%; 1.853GiB / 7.463GiB;24.82%; 3.53GB / 3.69GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.49%;270.1MiB / 7.463GiB;3.53%;48.4MB / 48.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.90%;993.1MiB / 7.463GiB;13.00%; 17MB / 9.4MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.93%;211.1MiB / 7.463GiB;2.76%;7.01MB / 8.93MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;29.55%; 235.6MiB / 7.463GiB;3.08%;3.68GB / 53.1MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.88%;80.27MiB / 7.463GiB;1.05%;66.1MB / 73.5MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.63%;12.82MiB / 7.463GiB;0.17%;1.21MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.65%; 1.853GiB / 7.463GiB;24.82%; 3.53GB / 3.69GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.49%;270.1MiB / 7.463GiB;3.53%;48.4MB / 48.8MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.90%;993.1MiB / 7.463GiB;13.00%; 17MB / 9.4MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.93%;211.1MiB / 7.463GiB;2.76%;7.01MB / 8.93MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;29.55%; 235.6MiB / 7.463GiB;3.08%;3.68GB / 53.1MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.88%;80.27MiB / 7.463GiB;1.05%;66.1MB / 73.5MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.63%;12.82MiB / 7.463GiB;0.17%;1.21MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.10%; 1.854GiB / 7.463GiB;24.84%; 3.53GB / 3.69GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.58%;270.1MiB / 7.463GiB;3.53%;48.4MB / 48.9MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;993.1MiB / 7.463GiB;13.00%; 17MB / 9.4MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.84%;211.1MiB / 7.463GiB;2.76%;7.02MB / 8.94MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.76%; 235.7MiB / 7.463GiB;3.08%;3.69GB / 53.2MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.41%;80.27MiB / 7.463GiB;1.05%;66.2MB / 73.5MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.10%; 1.854GiB / 7.463GiB;24.84%; 3.53GB / 3.69GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.58%;270.1MiB / 7.463GiB;3.53%;48.4MB / 48.9MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;993.1MiB / 7.463GiB;13.00%; 17MB / 9.4MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.84%;211.1MiB / 7.463GiB;2.76%;7.02MB / 8.94MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.09%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.76%; 235.7MiB / 7.463GiB;3.08%;3.69GB / 53.2MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.41%;80.27MiB / 7.463GiB;1.05%;66.2MB / 73.5MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;61.99%; 1.854GiB / 7.463GiB;24.84%; 3.53GB / 3.7GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;110.74%;289.7MiB / 7.463GiB;3.79%;48.4MB / 48.9MB;0B / 0B;20
ab0ed3240741;airflow-airflow-webserver-1;0.09%;993.1MiB / 7.463GiB;13.00%; 17MB / 9.4MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;27.30%; 220.7MiB / 7.463GiB;2.89%;7.02MB / 8.95MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.09%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.49%; 235.9MiB / 7.463GiB;3.09%;3.69GB / 53.4MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.44%;80.29MiB / 7.463GiB;1.05%;66.2MB / 73.5MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.10%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;61.99%; 1.854GiB / 7.463GiB;24.84%; 3.53GB / 3.7GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;110.74%;289.7MiB / 7.463GiB;3.79%;48.4MB / 48.9MB;0B / 0B;20
ab0ed3240741;airflow-airflow-webserver-1;0.09%;993.1MiB / 7.463GiB;13.00%; 17MB / 9.4MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;27.30%; 220.7MiB / 7.463GiB;2.89%;7.02MB / 8.95MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.09%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.49%; 235.9MiB / 7.463GiB;3.09%;3.69GB / 53.4MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.44%;80.29MiB / 7.463GiB;1.05%;66.2MB / 73.5MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.10%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.41%; 1.855GiB / 7.463GiB;24.85%; 3.53GB / 3.7GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;50.87%; 270.1MiB / 7.463GiB;3.53%;48.4MB / 49MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.63%;993.1MiB / 7.463GiB;13.00%; 17MB / 9.41MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;97.40%; 256.7MiB / 7.463GiB;3.36%;7.03MB / 8.95MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.11%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.01%; 236.1MiB / 7.463GiB;3.09%;3.69GB / 53.5MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;4.36%;80.44MiB / 7.463GiB;1.05%;66.3MB / 73.6MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;64.41%; 1.855GiB / 7.463GiB;24.85%; 3.53GB / 3.7GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;50.87%; 270.1MiB / 7.463GiB;3.53%;48.4MB / 49MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.63%;993.1MiB / 7.463GiB;13.00%; 17MB / 9.41MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;97.40%; 256.7MiB / 7.463GiB;3.36%;7.03MB / 8.95MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.11%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.01%; 236.1MiB / 7.463GiB;3.09%;3.69GB / 53.5MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;4.36%;80.44MiB / 7.463GiB;1.05%;66.3MB / 73.6MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.71%; 1.856GiB / 7.463GiB;24.86%; 3.53GB / 3.7GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.70%;270.1MiB / 7.463GiB;3.53%;48.5MB / 49MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.16%;993.1MiB / 7.463GiB;13.00%; 17MB / 9.41MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;96.12%; 301.1MiB / 7.463GiB;3.94%;7.03MB / 8.96MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.08%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.32%; 236.3MiB / 7.463GiB;3.09%;3.7GB / 53.6MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.53%;80.44MiB / 7.463GiB;1.05%;66.3MB / 73.6MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.71%; 1.856GiB / 7.463GiB;24.86%; 3.53GB / 3.7GB; 0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.70%;270.1MiB / 7.463GiB;3.53%;48.5MB / 49MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.16%;993.1MiB / 7.463GiB;13.00%; 17MB / 9.41MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;96.12%; 301.1MiB / 7.463GiB;3.94%;7.03MB / 8.96MB;0B / 0B;9
7f1a097997c1;airflow-minio-1;0.08%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.32%; 236.3MiB / 7.463GiB;3.09%;3.7GB / 53.6MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.53%;80.44MiB / 7.463GiB;1.05%;66.3MB / 73.6MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;12.81MiB / 7.463GiB;0.17%;1.21MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.88%; 1.857GiB / 7.463GiB;24.88%; 3.53GB / 3.71GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.48%;270.1MiB / 7.463GiB;3.53%;48.5MB / 49MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;993.1MiB / 7.463GiB;13.00%; 17MB / 9.41MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;37.22%; 211.2MiB / 7.463GiB;2.76%;7.04MB / 8.97MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;28.90%; 236.5MiB / 7.463GiB;3.09%;3.7GB / 53.8MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;5.16%;80.45MiB / 7.463GiB;1.05%;66.3MB / 73.7MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;12.81MiB / 7.463GiB;0.17%;1.22MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;62.88%; 1.857GiB / 7.463GiB;24.88%; 3.53GB / 3.71GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;2.48%;270.1MiB / 7.463GiB;3.53%;48.5MB / 49MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;993.1MiB / 7.463GiB;13.00%; 17MB / 9.41MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;37.22%; 211.2MiB / 7.463GiB;2.76%;7.04MB / 8.97MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;28.90%; 236.5MiB / 7.463GiB;3.09%;3.7GB / 53.8MB; 0B / 0B;8
8a393fb6dae8;airflow-postgres-1;5.16%;80.45MiB / 7.463GiB;1.05%;66.3MB / 73.7MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;12.81MiB / 7.463GiB;0.17%;1.22MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;68.38%; 1.857GiB / 7.463GiB;24.89%; 3.53GB / 3.71GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;0.65%;270.1MiB / 7.463GiB;3.53%;48.5MB / 49MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.96%;993.1MiB / 7.463GiB;13.00%; 17MB / 9.42MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.77%;211.2MiB / 7.463GiB;2.76%;7.04MB / 8.97MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;21.79%; 236.7MiB / 7.463GiB;3.10%;3.71GB / 53.9MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;0.87%;80.27MiB / 7.463GiB;1.05%;66.3MB / 73.7MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;12.81MiB / 7.463GiB;0.17%;1.22MB / 1.03MB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;68.38%; 1.857GiB / 7.463GiB;24.89%; 3.53GB / 3.71GB;0B / 0B;24
bc99e134b647;airflow-airflow-scheduler-1;0.65%;270.1MiB / 7.463GiB;3.53%;48.5MB / 49MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;1.96%;993.1MiB / 7.463GiB;13.00%; 17MB / 9.42MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.77%;211.2MiB / 7.463GiB;2.76%;7.04MB / 8.97MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.08%;201.7MiB / 7.463GiB;2.64%;2.05MB / 3.47GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;21.79%; 236.7MiB / 7.463GiB;3.10%;3.71GB / 53.9MB;0B / 0B;8
