CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.79%;1.155GiB / 7.463GiB;15.48%;2.23GB / 2.51GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;148.57%;277.6MiB / 7.463GiB;3.63%;34.2MB / 34.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.57MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.10%;226.5MiB / 7.463GiB;2.96%;5.12MB / 6.52MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.91%;208.8MiB / 7.463GiB;2.73%;1.41MB / 2.21GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;22.44%;380.2MiB / 7.463GiB;4.97%;2.51GB / 17.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.58%;84.39MiB / 7.463GiB;1.10%;47.2MB / 52MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.14%;12.77MiB / 7.463GiB;0.17%;886kB / 749kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.79%;1.155GiB / 7.463GiB;15.48%;2.23GB / 2.51GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;148.57%;277.6MiB / 7.463GiB;3.63%;34.2MB / 34.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.10%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.57MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.10%;226.5MiB / 7.463GiB;2.96%;5.12MB / 6.52MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.91%;208.8MiB / 7.463GiB;2.73%;1.41MB / 2.21GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;22.44%;380.2MiB / 7.463GiB;4.97%;2.51GB / 17.8MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;1.58%;84.39MiB / 7.463GiB;1.10%;47.2MB / 52MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.14%;12.77MiB / 7.463GiB;0.17%;886kB / 749kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;75.10%;1.146GiB / 7.463GiB;15.35%;2.24GB / 2.52GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;4.20%;277.5MiB / 7.463GiB;3.63%;34.2MB / 34.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.55%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.59MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.08%;226.5MiB / 7.463GiB;2.96%;5.12MB / 6.53MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.78%;208.8MiB / 7.463GiB;2.73%;1.42MB / 2.22GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;18.28%;380.4MiB / 7.463GiB;4.98%;2.51GB / 17.9MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.11%;84.39MiB / 7.463GiB;1.10%;47.3MB / 52MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;12.76MiB / 7.463GiB;0.17%;886kB / 749kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;75.10%;1.146GiB / 7.463GiB;15.35%;2.24GB / 2.52GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;4.20%;277.5MiB / 7.463GiB;3.63%;34.2MB / 34.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.55%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.59MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.08%;226.5MiB / 7.463GiB;2.96%;5.12MB / 6.53MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.78%;208.8MiB / 7.463GiB;2.73%;1.42MB / 2.22GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;18.28%;380.4MiB / 7.463GiB;4.98%;2.51GB / 17.9MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.11%;84.39MiB / 7.463GiB;1.10%;47.3MB / 52MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.12%;12.76MiB / 7.463GiB;0.17%;886kB / 749kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;71.14%;1.146GiB / 7.463GiB;15.35%;2.24GB / 2.52GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.75%;277.5MiB / 7.463GiB;3.63%;34.2MB / 34.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.09%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.59MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.93%;226.5MiB / 7.463GiB;2.96%;5.13MB / 6.53MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;208.8MiB / 7.463GiB;2.73%;1.42MB / 2.22GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.22%;380.8MiB / 7.463GiB;4.98%;2.52GB / 17.9MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.41%;84.39MiB / 7.463GiB;1.10%;47.3MB / 52.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;12.76MiB / 7.463GiB;0.17%;887kB / 750kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;71.14%;1.146GiB / 7.463GiB;15.35%;2.24GB / 2.52GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.75%;277.5MiB / 7.463GiB;3.63%;34.2MB / 34.7MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.09%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.59MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.93%;226.5MiB / 7.463GiB;2.96%;5.13MB / 6.53MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.11%;208.8MiB / 7.463GiB;2.73%;1.42MB / 2.22GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.22%;380.8MiB / 7.463GiB;4.98%;2.52GB / 17.9MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.41%;84.39MiB / 7.463GiB;1.10%;47.3MB / 52.1MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;12.76MiB / 7.463GiB;0.17%;887kB / 750kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;72.01%;1.151GiB / 7.463GiB;15.42%;2.25GB / 2.53GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;268.09%;325.1MiB / 7.463GiB;4.25%;34.3MB / 34.8MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.15%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.59MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.90%;226.5MiB / 7.463GiB;2.96%;5.13MB / 6.54MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.85%;208.8MiB / 7.463GiB;2.73%;1.42MB / 2.23GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;22.21%;381MiB / 7.463GiB;4.99%;2.52GB / 17.9MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;13.23%;88.98MiB / 7.463GiB;1.16%;47.4MB / 52.2MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.14%;12.77MiB / 7.463GiB;0.17%;887kB / 750kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;72.01%;1.151GiB / 7.463GiB;15.42%;2.25GB / 2.53GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;268.09%;325.1MiB / 7.463GiB;4.25%;34.3MB / 34.8MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.15%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.59MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.90%;226.5MiB / 7.463GiB;2.96%;5.13MB / 6.54MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.85%;208.8MiB / 7.463GiB;2.73%;1.42MB / 2.23GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;22.21%;381MiB / 7.463GiB;4.99%;2.52GB / 17.9MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;13.23%;88.98MiB / 7.463GiB;1.16%;47.4MB / 52.2MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.14%;12.77MiB / 7.463GiB;0.17%;887kB / 750kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;72.84%;1.151GiB / 7.463GiB;15.42%;2.25GB / 2.53GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;161.03%;334.4MiB / 7.463GiB;4.38%;34.6MB / 35MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;2.62%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.6MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;2.25%;226.5MiB / 7.463GiB;2.96%;5.14MB / 6.55MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;1.06%;208.8MiB / 7.463GiB;2.73%;1.42MB / 2.23GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.60%;381.6MiB / 7.463GiB;4.99%;2.53GB / 18MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;24.40%;89.21MiB / 7.463GiB;1.17%;47.6MB / 52.4MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.14%;12.77MiB / 7.463GiB;0.17%;888kB / 751kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;72.84%;1.151GiB / 7.463GiB;15.42%;2.25GB / 2.53GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;161.03%;334.4MiB / 7.463GiB;4.38%;34.6MB / 35MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;2.62%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.6MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;2.25%;226.5MiB / 7.463GiB;2.96%;5.14MB / 6.55MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;1.06%;208.8MiB / 7.463GiB;2.73%;1.42MB / 2.23GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.60%;381.6MiB / 7.463GiB;4.99%;2.53GB / 18MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;24.40%;89.21MiB / 7.463GiB;1.17%;47.6MB / 52.4MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.14%;12.77MiB / 7.463GiB;0.17%;888kB / 751kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;73.06%;1.151GiB / 7.463GiB;15.42%;2.25GB / 2.54GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;147.72%;309.4MiB / 7.463GiB;4.05%;34.7MB / 35.2MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.10%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.6MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.26%;226.5MiB / 7.463GiB;2.96%;5.14MB / 6.55MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.12%;208.8MiB / 7.463GiB;2.73%;1.42MB / 2.23GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.24%;381.9MiB / 7.463GiB;5.00%;2.53GB / 18MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;25.11%;86.7MiB / 7.463GiB;1.13%;47.8MB / 52.6MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.29%;12.76MiB / 7.463GiB;0.17%;888kB / 752kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;73.06%;1.151GiB / 7.463GiB;15.42%;2.25GB / 2.54GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;147.72%;309.4MiB / 7.463GiB;4.05%;34.7MB / 35.2MB;0B / 0B;6
ab0ed3240741;airflow-airflow-webserver-1;0.10%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.6MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.26%;226.5MiB / 7.463GiB;2.96%;5.14MB / 6.55MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.12%;208.8MiB / 7.463GiB;2.73%;1.42MB / 2.23GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.24%;381.9MiB / 7.463GiB;5.00%;2.53GB / 18MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;25.11%;86.7MiB / 7.463GiB;1.13%;47.8MB / 52.6MB;0B / 0B;27
931cd589197c;airflow-redis-1;0.29%;12.76MiB / 7.463GiB;0.17%;888kB / 752kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;70.95%;1.151GiB / 7.463GiB;15.42%;2.26GB / 2.54GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;39.04%;277.9MiB / 7.463GiB;3.64%;34.8MB / 35.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.09%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.6MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.63%;226.5MiB / 7.463GiB;2.96%;5.15MB / 6.56MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;1.28%;208.8MiB / 7.463GiB;2.73%;1.43MB / 2.24GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.02%;383MiB / 7.463GiB;5.01%;2.54GB / 18MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;10.18%;84.39MiB / 7.463GiB;1.10%;47.9MB / 52.7MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.71%;13.1MiB / 7.463GiB;0.17%;890kB / 753kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;70.95%;1.151GiB / 7.463GiB;15.42%;2.26GB / 2.54GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;39.04%;277.9MiB / 7.463GiB;3.64%;34.8MB / 35.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.09%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.6MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.63%;226.5MiB / 7.463GiB;2.96%;5.15MB / 6.56MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;1.28%;208.8MiB / 7.463GiB;2.73%;1.43MB / 2.24GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.02%;383MiB / 7.463GiB;5.01%;2.54GB / 18MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;10.18%;84.39MiB / 7.463GiB;1.10%;47.9MB / 52.7MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.71%;13.1MiB / 7.463GiB;0.17%;890kB / 753kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;70.33%;1.151GiB / 7.463GiB;15.42%;2.26GB / 2.55GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.95%;278MiB / 7.463GiB;3.64%;34.8MB / 35.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.23%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.62MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.91%;226.5MiB / 7.463GiB;2.96%;5.16MB / 6.57MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.82%;208.8MiB / 7.463GiB;2.73%;1.43MB / 2.24GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.13%;382.5MiB / 7.463GiB;5.01%;2.54GB / 18.1MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.09%;84.39MiB / 7.463GiB;1.10%;47.9MB / 52.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;12.89MiB / 7.463GiB;0.17%;890kB / 753kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;70.33%;1.151GiB / 7.463GiB;15.42%;2.26GB / 2.55GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.95%;278MiB / 7.463GiB;3.64%;34.8MB / 35.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.23%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.62MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.91%;226.5MiB / 7.463GiB;2.96%;5.16MB / 6.57MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.82%;208.8MiB / 7.463GiB;2.73%;1.43MB / 2.24GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;24.13%;382.5MiB / 7.463GiB;5.01%;2.54GB / 18.1MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;3.09%;84.39MiB / 7.463GiB;1.10%;47.9MB / 52.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.11%;12.89MiB / 7.463GiB;0.17%;890kB / 753kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;71.41%;1.151GiB / 7.463GiB;15.42%;2.27GB / 2.55GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;4.52%;277.9MiB / 7.463GiB;3.64%;34.9MB / 35.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.12%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.62MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.46%;226.5MiB / 7.463GiB;2.96%;5.16MB / 6.58MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.95%;208.8MiB / 7.463GiB;2.73%;1.43MB / 2.25GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;22.99%;382.8MiB / 7.463GiB;5.01%;2.55GB / 18.1MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.41%;84.56MiB / 7.463GiB;1.11%;47.9MB / 52.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.28%;12.89MiB / 7.463GiB;0.17%;891kB / 754kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;71.41%;1.151GiB / 7.463GiB;15.42%;2.27GB / 2.55GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;4.52%;277.9MiB / 7.463GiB;3.64%;34.9MB / 35.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.12%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.62MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.46%;226.5MiB / 7.463GiB;2.96%;5.16MB / 6.58MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.95%;208.8MiB / 7.463GiB;2.73%;1.43MB / 2.25GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;22.99%;382.8MiB / 7.463GiB;5.01%;2.55GB / 18.1MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.41%;84.56MiB / 7.463GiB;1.11%;47.9MB / 52.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.28%;12.89MiB / 7.463GiB;0.17%;891kB / 754kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.18%;1.151GiB / 7.463GiB;15.42%;2.27GB / 2.56GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;149.18%;277.9MiB / 7.463GiB;3.64%;34.9MB / 35.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.13%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.62MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.98%;226.5MiB / 7.463GiB;2.96%;5.17MB / 6.58MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.94%;208.8MiB / 7.463GiB;2.73%;1.44MB / 2.25GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.83%;383.1MiB / 7.463GiB;5.01%;2.55GB / 18.1MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;5.74%;84.57MiB / 7.463GiB;1.11%;48MB / 52.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.15%;12.89MiB / 7.463GiB;0.17%;891kB / 754kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.18%;1.151GiB / 7.463GiB;15.42%;2.27GB / 2.56GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;149.18%;277.9MiB / 7.463GiB;3.64%;34.9MB / 35.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.13%;1.099GiB / 7.463GiB;14.72%;11.7MB / 6.62MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.98%;226.5MiB / 7.463GiB;2.96%;5.17MB / 6.58MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.94%;208.8MiB / 7.463GiB;2.73%;1.44MB / 2.25GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;26.83%;383.1MiB / 7.463GiB;5.01%;2.55GB / 18.1MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;5.74%;84.57MiB / 7.463GiB;1.11%;48MB / 52.8MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.15%;12.89MiB / 7.463GiB;0.17%;891kB / 754kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;72.56%;1.152GiB / 7.463GiB;15.43%;2.27GB / 2.56GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.95%;277.9MiB / 7.463GiB;3.64%;34.9MB / 35.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.47%;1.099GiB / 7.463GiB;14.73%;11.8MB / 6.64MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.98%;226.5MiB / 7.463GiB;2.96%;5.17MB / 6.59MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.16%;208.8MiB / 7.463GiB;2.73%;1.44MB / 2.25GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.03%;383.9MiB / 7.463GiB;5.02%;2.56GB / 18.2MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.16%;84.57MiB / 7.463GiB;1.11%;48MB / 52.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.19%;12.89MiB / 7.463GiB;0.17%;892kB / 755kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;72.56%;1.152GiB / 7.463GiB;15.43%;2.27GB / 2.56GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;2.95%;277.9MiB / 7.463GiB;3.64%;34.9MB / 35.3MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;2.47%;1.099GiB / 7.463GiB;14.73%;11.8MB / 6.64MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;0.98%;226.5MiB / 7.463GiB;2.96%;5.17MB / 6.59MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.16%;208.8MiB / 7.463GiB;2.73%;1.44MB / 2.25GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.03%;383.9MiB / 7.463GiB;5.02%;2.56GB / 18.2MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.16%;84.57MiB / 7.463GiB;1.11%;48MB / 52.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.19%;12.89MiB / 7.463GiB;0.17%;892kB / 755kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.84%;1.153GiB / 7.463GiB;15.45%;2.28GB / 2.57GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;3.94%;277.9MiB / 7.463GiB;3.64%;34.9MB / 35.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.14%;1.099GiB / 7.463GiB;14.72%;11.8MB / 6.64MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.30%;226.5MiB / 7.463GiB;2.96%;5.18MB / 6.59MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.91%;208.8MiB / 7.463GiB;2.73%;1.44MB / 2.26GB;0B / 0B;21
be91543aa019;airflow-db_kap-1;23.74%;383.7MiB / 7.463GiB;5.02%;2.56GB / 18.2MB;0B / 0B;8
8a393fb6dae8;airflow-postgres-1;2.36%;84.39MiB / 7.463GiB;1.10%;48MB / 52.9MB;0B / 0B;25
931cd589197c;airflow-redis-1;0.13%;12.89MiB / 7.463GiB;0.17%;892kB / 755kB;0B / 0B;6
CONTAINER ID;NAME;CPU %;MEM USAGE/LIMIT;MEM %;NET I/O;BLOCK I/O;PIDS
7306c026409c;airflow-airflow-worker-1;69.84%;1.153GiB / 7.463GiB;15.45%;2.28GB / 2.57GB;0B / 0B;26
bc99e134b647;airflow-airflow-scheduler-1;3.94%;277.9MiB / 7.463GiB;3.64%;34.9MB / 35.4MB;0B / 0B;4
ab0ed3240741;airflow-airflow-webserver-1;0.14%;1.099GiB / 7.463GiB;14.72%;11.8MB / 6.64MB;0B / 0B;9
432fe0e596ed;airflow-airflow-triggerer-1;1.30%;226.5MiB / 7.463GiB;2.96%;5.18MB / 6.59MB;0B / 0B;7
7f1a097997c1;airflow-minio-1;0.91%;208.8MiB / 7.463GiB;2.73%;1.44MB / 2.26GB;0B / 0B;21
